"TimeInt";"TimeStr";"IsInitValue";"Value";"IQuality"
1596086989;"30/07/2020 05:29:49";0;13.91436;3
1596087019;"30/07/2020 05:30:19";0;13.8976;3
1596087049;"30/07/2020 05:30:49";0;13.92694;3
1596087079;"30/07/2020 05:31:19";0;13.95361;3
1596087109;"30/07/2020 05:31:49";0;13.99247;3
1596087139;"30/07/2020 05:32:19";0;13.97456;3
1596087169;"30/07/2020 05:32:49";0;13.9677;3
1596087199;"30/07/2020 05:33:19";0;13.96389;3
1596087229;"30/07/2020 05:33:49";0;13.98371;3
1596087259;"30/07/2020 05:34:19";0;14.02523;3
1596087289;"30/07/2020 05:34:49";0;14.03171;3
1596087319;"30/07/2020 05:35:19";0;14.0058;3
1596087349;"30/07/2020 05:35:49";0;13.98066;3
1596087379;"30/07/2020 05:36:19";0;13.98028;3
1596087409;"30/07/2020 05:36:49";0;13.99209;3
1596087439;"30/07/2020 05:37:19";0;13.97837;3
1596087469;"30/07/2020 05:37:49";0;13.94522;3
1596087499;"30/07/2020 05:38:19";0;13.92922;3
1596087529;"30/07/2020 05:38:49";0;13.92656;3
1596087559;"30/07/2020 05:39:19";0;13.93608;3
1596087589;"30/07/2020 05:39:49";0;13.94903;3
1596087619;"30/07/2020 05:40:19";0;13.93837;3
1596087649;"30/07/2020 05:40:49";0;13.91703;3
1596087679;"30/07/2020 05:41:19";0;13.90103;3
1596087709;"30/07/2020 05:41:49";0;13.92846;3
1596087739;"30/07/2020 05:42:19";0;13.95627;3
1596087769;"30/07/2020 05:42:49";0;13.96313;3
1596087799;"30/07/2020 05:43:19";0;13.93303;3
1596087829;"30/07/2020 05:43:49";0;13.91436;3
1596087859;"30/07/2020 05:44:19";0;13.91398;3
1596087889;"30/07/2020 05:44:49";0;13.93151;3
1596087919;"30/07/2020 05:45:19";0;13.93799;3
1596087949;"30/07/2020 05:45:49";0;13.9197;3
1596087979;"30/07/2020 05:46:19";0;13.90179;3
1596088009;"30/07/2020 05:46:49";0;13.92237;3
1596088039;"30/07/2020 05:47:19";0;13.93951;3
1596088069;"30/07/2020 05:47:49";0;13.95284;3
1596088099;"30/07/2020 05:48:19";0;13.95399;3
1596088129;"30/07/2020 05:48:49";0;13.93989;3
1596088159;"30/07/2020 05:49:19";0;13.92808;3
1596088189;"30/07/2020 05:49:49";0;13.94827;3
1596088219;"30/07/2020 05:50:19";0;13.98409;3
1596088249;"30/07/2020 05:50:49";0;13.99056;3
1596088279;"30/07/2020 05:51:19";0;13.96313;3
1596088309;"30/07/2020 05:51:49";0;13.92999;3
1596088339;"30/07/2020 05:52:19";0;13.93951;3
1596088369;"30/07/2020 05:52:49";0;13.95094;3
