"TimeInt";"TimeStr";"IsInitValue";"Value";"IQuality"
1596081889;"30/07/2020 04:04:49";0;967856.6;3
1596081919;"30/07/2020 04:05:19";0;967859;3
1596081949;"30/07/2020 04:05:49";0;967861.4;3
1596081979;"30/07/2020 04:06:19";0;967863.9;3
1596082009;"30/07/2020 04:06:49";0;967866.3;3
1596082039;"30/07/2020 04:07:19";0;967868.8;3
1596082069;"30/07/2020 04:07:49";0;967871.2;3
1596082099;"30/07/2020 04:08:19";0;967873.7;3
1596082129;"30/07/2020 04:08:49";0;967876.8;3
1596082159;"30/07/2020 04:09:19";0;967881.9;3
1596082189;"30/07/2020 04:09:49";0;967886.8;3
1596082219;"30/07/2020 04:10:19";0;967890.5;3
1596082249;"30/07/2020 04:10:49";0;967893.8;3
1596082279;"30/07/2020 04:11:19";0;967896.8;3
1596082309;"30/07/2020 04:11:49";0;967899.6;3
1596082339;"30/07/2020 04:12:19";0;967902.2;3
1596082369;"30/07/2020 04:12:49";0;967904.9;3
1596082399;"30/07/2020 04:13:19";0;967907.4;3
1596082429;"30/07/2020 04:13:49";0;967910;3
1596082459;"30/07/2020 04:14:19";0;967912.5;3
1596082489;"30/07/2020 04:14:49";0;967915;3
1596082519;"30/07/2020 04:15:19";0;967917.5;3
1596082549;"30/07/2020 04:15:49";0;967919.9;3
1596082579;"30/07/2020 04:16:19";0;967922.1;3
1596082609;"30/07/2020 04:16:49";0;967924.3;3
1596082639;"30/07/2020 04:17:19";0;967926.8;3
1596082669;"30/07/2020 04:17:49";0;967929.2;3
1596082699;"30/07/2020 04:18:19";0;967931.8;3
1596082729;"30/07/2020 04:18:49";0;967934.2;3
1596082759;"30/07/2020 04:19:19";0;967936.8;3
1596082789;"30/07/2020 04:19:49";0;967939.1;3
1596082819;"30/07/2020 04:20:19";0;967941.1;3
1596082849;"30/07/2020 04:20:49";0;967943.2;3
1596082879;"30/07/2020 04:21:19";0;967945.3;3
1596082909;"30/07/2020 04:21:49";0;967947.5;3
1596082939;"30/07/2020 04:22:19";0;967949.7;3
1596082969;"30/07/2020 04:22:49";0;967951.8;3
1596082999;"30/07/2020 04:23:19";0;967953.9;3
1596083029;"30/07/2020 04:23:49";0;967956.1;3
1596083059;"30/07/2020 04:24:19";0;967958.2;3
1596083089;"30/07/2020 04:24:49";0;967960.4;3
1596083119;"30/07/2020 04:25:19";0;967962.6;3
1596083149;"30/07/2020 04:25:49";0;967964.8;3
1596083179;"30/07/2020 04:26:19";0;967966.9;3
1596083209;"30/07/2020 04:26:49";0;967969.1;3
1596083239;"30/07/2020 04:27:19";0;967971.2;3
1596083269;"30/07/2020 04:27:49";0;967973.6;3
1596083299;"30/07/2020 04:28:19";0;967976.1;3
1596083329;"30/07/2020 04:28:49";0;967978.7;3
1596083359;"30/07/2020 04:29:19";0;967981.3;3
1596083389;"30/07/2020 04:29:49";0;967983.9;3
1596083419;"30/07/2020 04:30:19";0;967986.5;3
1596083449;"30/07/2020 04:30:49";0;967989.1;3
1596083479;"30/07/2020 04:31:19";0;967991.8;3
1596083509;"30/07/2020 04:31:49";0;967994.4;3
1596083539;"30/07/2020 04:32:19";0;967997.1;3
1596083569;"30/07/2020 04:32:49";0;967999.9;3
1596083599;"30/07/2020 04:33:19";0;968002.7;3
1596083629;"30/07/2020 04:33:49";0;968007.8;3
1596083659;"30/07/2020 04:34:19";0;968013.7;3
1596083689;"30/07/2020 04:34:49";0;968017.9;3
1596083719;"30/07/2020 04:35:19";0;968021.3;3
1596083749;"30/07/2020 04:35:49";0;968024.4;3
1596083779;"30/07/2020 04:36:19";0;968027.4;3
1596083809;"30/07/2020 04:36:49";0;968030.2;3
1596083839;"30/07/2020 04:37:19";0;968032.9;3
1596083869;"30/07/2020 04:37:49";0;968035.6;3
1596083899;"30/07/2020 04:38:19";0;968038.3;3
1596083929;"30/07/2020 04:38:49";0;968040.9;3
1596083959;"30/07/2020 04:39:19";0;968043.6;3
